age,drugs,ethnicity,height,income,orientation,sex,status
34,never,other,175.26,70000,straight,m,single
39,never,white,190.5,-1,straight,m,single
42,NA,asian,157.48,-1,bisexual,f,single
31,never,white,185.42000000000002,80000,straight,m,single
30,NA,white,157.48,-1,straight,f,single
31,never,other,172.72,70000,straight,f,single
48,never,white,177.8,-1,gay,m,single
25,never,other,172.72,-1,straight,m,single
33,never,asian,154.94,-1,straight,f,single
29,never,latin,167.64000000000001,-1,straight,f,single
33,never,other,165.1,-1,straight,f,single
60,NA,white,160.02,-1,straight,f,single
53,never,white,165.1,-1,straight,f,single
54,never,white,165.1,-1,straight,f,single
33,never,asian,190.5,-1,straight,m,single
34,never,latin,154.94,-1,straight,f,single
27,never,asian,172.72,-1,straight,m,single
32,never,white,182.88,-1,straight,m,single
20,never,asian,170.18,20000,straight,m,single
21,NA,other,162.56,-1,straight,f,single
40,sometimes,other,177.8,-1,straight,m,single
35,NA,white,177.8,-1,straight,m,single
30,never,other,177.8,-1,straight,m,single
37,never,white,180.34,-1,straight,m,single
45,never,other,175.26,-1,straight,f,single
39,never,other,180.34,150000,straight,m,single
24,NA,other,170.18,-1,straight,m,single
59,never,white,185.42000000000002,-1,straight,m,single
38,never,white,177.8,-1,straight,f,single
28,never,white,182.88,-1,straight,m,single
44,never,white,180.34,-1,gay,m,single
25,sometimes,white,182.88,-1,straight,m,single
23,never,other,177.8,-1,straight,m,single
19,sometimes,white,185.42000000000002,-1,straight,m,single
29,never,other,180.34,-1,straight,m,single
26,sometimes,other,193.04,-1,straight,m,single
25,never,asian,165.1,-1,gay,m,single
31,never,other,170.18,-1,straight,m,single
46,never,white,182.88,-1,straight,m,single
31,never,other,157.48,-1,straight,f,single
39,never,white,160.02,-1,straight,f,single
51,never,asian,160.02,-1,straight,f,single
26,NA,white,160.02,1000000,straight,f,single
54,never,white,180.34,-1,straight,m,single
65,sometimes,white,177.8,20000,straight,m,single
34,never,other,177.8,-1,gay,m,single
52,never,white,172.72,-1,straight,m,single
29,NA,asian,177.8,-1,straight,m,single
45,never,white,193.04,-1,gay,m,single
23,never,white,177.8,30000,straight,m,single
21,never,other,175.26,-1,bisexual,m,single
27,NA,white,177.8,-1,straight,m,single
32,sometimes,white,180.34,-1,straight,m,single
31,sometimes,other,182.88,-1,straight,m,single
31,never,other,162.56,-1,straight,f,single
28,NA,white,195.58,-1,straight,m,single
28,NA,white,170.18,50000,straight,f,single
31,never,other,172.72,-1,straight,m,single
30,never,asian,170.18,-1,straight,m,single
26,NA,other,187.96,-1,straight,m,single
28,NA,white,167.64000000000001,1000000,straight,f,single
28,NA,other,175.26,-1,straight,m,single
25,never,other,180.34,100000,straight,m,single
27,never,white,162.56,-1,straight,f,single
29,never,asian,177.8,-1,straight,m,single
25,never,asian,175.26,-1,straight,m,single
24,never,other,157.48,-1,straight,m,single
41,never,white,185.42000000000002,-1,straight,m,single
30,never,white,182.88,-1,straight,m,single
21,sometimes,other,177.8,1000000,straight,m,single
34,NA,white,187.96,-1,straight,m,single
25,never,white,177.8,-1,straight,m,single
41,never,latin,180.34,70000,straight,m,single
29,NA,white,182.88,-1,straight,m,single
31,never,asian,167.64000000000001,-1,straight,f,single
30,never,white,167.64000000000001,-1,straight,f,single
26,never,asian,160.02,-1,straight,f,single
26,NA,white,157.48,-1,straight,f,single
36,never,black,180.34,-1,straight,m,single
21,sometimes,other,175.26,-1,gay,m,single
40,never,white,162.56,50000,straight,f,single
22,never,latin,157.48,-1,straight,f,single
26,NA,asian,160.02,-1,straight,f,single
29,never,asian,160.02,-1,straight,f,single
41,never,white,180.34,100000,straight,m,single
45,never,white,180.34,-1,straight,m,single
28,never,white,195.58,-1,straight,m,single
27,never,white,167.64000000000001,-1,straight,m,single
28,never,other,170.18,-1,straight,m,single
28,never,white,177.8,-1,straight,m,single
34,NA,white,182.88,-1,straight,m,single
32,sometimes,other,182.88,20000,straight,m,single
35,NA,other,180.34,-1,straight,m,single
56,never,white,167.64000000000001,50000,straight,f,single
32,never,white,160.02,-1,straight,f,single
58,never,white,170.18,-1,straight,f,single
38,never,white,175.26,-1,straight,f,single
32,never,white,175.26,-1,straight,f,single
31,never,white,165.1,80000,straight,f,single
67,never,white,157.48,150000,straight,f,single
24,never,asian,172.72,-1,straight,m,single
35,never,latin,170.18,-1,straight,f,single
27,never,white,160.02,-1,straight,f,single
28,never,latin,157.48,-1,straight,f,single
55,NA,latin,160.02,-1,straight,f,coupled
45,NA,other,154.94,-1,bisexual,f,single
21,never,asian,162.56,-1,bisexual,f,coupled
24,never,white,162.56,-1,straight,f,single
62,sometimes,other,172.72,-1,straight,f,single
30,never,white,175.26,-1,straight,m,single
26,sometimes,white,154.94,-1,bisexual,f,single
19,never,white,190.5,-1,straight,m,single
42,NA,other,170.18,100000,straight,m,single
24,never,white,193.04,20000,straight,m,single
24,sometimes,other,162.56,-1,straight,f,single
48,never,asian,160.02,-1,straight,f,single
24,never,white,170.18,-1,straight,f,single
25,never,other,185.42000000000002,-1,straight,m,single
37,sometimes,white,165.1,-1,bisexual,f,single
22,never,asian,160.02,-1,straight,f,single
19,never,other,160.02,-1,straight,f,single
40,never,asian,152.4,-1,straight,f,single
36,never,other,185.42000000000002,-1,straight,m,single
32,never,asian,162.56,-1,bisexual,f,single
36,sometimes,white,162.56,-1,straight,f,single
31,NA,other,177.8,-1,straight,m,single
47,never,white,190.5,-1,straight,m,single
48,never,white,175.26,-1,straight,m,single
42,NA,other,162.56,-1,straight,f,single
24,never,white,172.72,-1,straight,m,single
25,NA,white,182.88,50000,straight,m,coupled
24,NA,white,182.88,-1,straight,m,single
28,never,other,170.18,-1,straight,f,single
23,never,white,185.42000000000002,-1,straight,m,single
32,NA,other,165.1,-1,straight,f,single
30,never,other,170.18,-1,straight,f,single
30,never,other,170.18,-1,straight,f,single
22,never,other,172.72,-1,gay,m,single
21,never,asian,167.64000000000001,-1,straight,m,single
28,never,other,193.04,20000,gay,m,coupled
33,sometimes,white,177.8,1000000,straight,m,single
20,never,latin,170.18,-1,straight,m,single
46,never,white,180.34,-1,gay,m,single
38,never,white,177.8,-1,gay,m,single
35,never,latin,157.48,-1,straight,f,single
26,never,white,180.34,20000,straight,m,single
25,NA,white,177.8,-1,straight,m,single
26,NA,other,190.5,-1,straight,m,single
36,never,white,182.88,-1,straight,m,single
34,NA,white,160.02,-1,bisexual,f,single
29,never,white,165.1,-1,bisexual,f,single
18,often,white,175.26,20000,bisexual,f,single
23,never,white,167.64000000000001,-1,bisexual,f,single
27,never,white,175.26,-1,straight,m,single
40,never,white,187.96,40000,straight,m,single
63,sometimes,white,180.34,-1,straight,m,single
21,never,white,165.1,-1,straight,f,single
36,never,white,185.42000000000002,-1,straight,m,coupled
48,never,white,182.88,80000,straight,m,single
28,never,white,154.94,-1,straight,f,single
48,never,latin,170.18,-1,straight,m,single
26,never,other,177.8,-1,straight,m,single
36,never,asian,170.18,-1,gay,m,single
55,NA,white,170.18,100000,straight,f,single
28,NA,white,177.8,-1,straight,f,single
34,sometimes,latin,177.8,70000,straight,m,single
41,NA,white,175.26,-1,straight,m,single
20,often,white,172.72,-1,straight,m,single
30,never,white,177.8,150000,straight,m,single
47,never,asian,157.48,40000,straight,f,single
48,NA,white,172.72,20000,straight,m,single
48,never,white,172.72,-1,straight,m,single
57,never,white,165.1,-1,gay,f,single
29,sometimes,white,165.1,-1,straight,f,single
47,never,other,177.8,-1,gay,m,single
21,sometimes,other,190.5,-1,gay,m,single
28,never,white,167.64000000000001,20000,straight,f,single
32,NA,other,170.18,-1,straight,f,single
47,sometimes,asian,170.18,-1,bisexual,f,single
41,NA,white,160.02,80000,straight,f,single
34,never,white,170.18,-1,straight,f,single
38,never,other,172.72,80000,straight,m,single
33,NA,asian,175.26,-1,straight,m,single
41,NA,other,177.8,-1,straight,m,single
23,never,white,177.8,-1,straight,f,single
35,never,latin,167.64000000000001,-1,straight,f,single
29,NA,white,182.88,-1,straight,m,single
53,NA,other,157.48,-1,straight,f,single
31,never,white,170.18,30000,straight,f,single
31,NA,white,175.26,20000,straight,m,coupled
24,never,other,182.88,-1,straight,m,single
41,never,asian,162.56,-1,straight,m,single
32,never,latin,170.18,-1,straight,f,single
35,NA,white,167.64000000000001,100000,straight,m,single
35,never,other,175.26,-1,straight,m,single
22,sometimes,other,172.72,20000,straight,m,single
22,NA,white,165.1,-1,bisexual,f,single
32,never,white,165.1,-1,straight,f,single
25,never,asian,162.56,-1,straight,f,single
22,never,white,167.64000000000001,-1,straight,m,single
22,never,white,165.1,-1,straight,f,single
27,NA,other,177.8,30000,gay,m,single
24,sometimes,other,167.64000000000001,-1,straight,m,single
29,never,asian,165.1,40000,straight,m,single
30,sometimes,white,160.02,-1,bisexual,f,single
35,never,white,157.48,100000,straight,f,single
54,NA,white,180.34,-1,straight,m,single
41,never,white,185.42000000000002,-1,straight,m,single
35,NA,other,180.34,-1,straight,m,single
26,sometimes,black,154.94,-1,straight,f,single
29,never,other,180.34,-1,bisexual,m,single
43,sometimes,white,177.8,100000,straight,m,single
32,never,other,170.18,-1,straight,m,single
24,never,asian,170.18,-1,straight,m,single
30,sometimes,other,172.72,-1,straight,m,coupled
26,never,white,180.34,-1,straight,m,single
37,never,white,160.02,-1,straight,f,single
26,never,other,185.42000000000002,-1,straight,m,single
26,never,white,180.34,-1,straight,m,single
29,never,white,187.96,-1,straight,m,single
40,never,asian,175.26,-1,straight,m,single
32,never,latin,167.64000000000001,-1,straight,f,single
47,never,asian,162.56,-1,straight,f,single
30,never,white,167.64000000000001,-1,straight,f,single
24,never,other,175.26,-1,straight,m,single
34,never,white,185.42000000000002,-1,straight,m,single
32,NA,white,172.72,-1,straight,m,single
23,NA,other,177.8,-1,straight,m,single
26,never,white,157.48,-1,straight,m,single
24,never,other,160.02,-1,straight,f,single
26,never,white,165.1,-1,straight,f,single
25,never,white,170.18,-1,straight,m,single
23,never,white,185.42000000000002,100000,straight,m,single
21,never,other,182.88,-1,straight,m,single
24,NA,latin,154.94,-1,straight,f,single
38,NA,white,175.26,-1,straight,f,single
23,sometimes,latin,154.94,1000000,gay,f,coupled
25,never,other,170.18,-1,straight,f,single
27,never,white,165.1,-1,straight,f,single
28,never,asian,175.26,-1,straight,f,single
29,sometimes,white,170.18,-1,bisexual,f,single
28,never,white,167.64000000000001,-1,straight,f,single
37,NA,white,172.72,-1,straight,f,single
46,NA,other,165.1,-1,straight,f,single
22,NA,other,167.64000000000001,-1,straight,m,single
48,NA,other,170.18,-1,straight,f,single
38,never,other,190.5,-1,straight,m,single
20,never,other,165.1,20000,straight,f,single
60,never,white,152.4,30000,straight,f,single
28,never,white,160.02,-1,gay,f,coupled
25,never,white,190.5,-1,straight,m,single
31,never,white,187.96,150000,straight,m,single
26,NA,black,177.8,-1,straight,m,single
20,NA,white,160.02,-1,straight,f,single
55,never,other,175.26,-1,bisexual,f,single
23,NA,other,175.26,-1,straight,f,single
34,never,white,157.48,-1,straight,f,single
22,sometimes,other,162.56,-1,gay,f,single
29,never,other,162.56,-1,straight,f,single
20,never,other,152.4,20000,straight,f,single
25,never,white,167.64000000000001,-1,straight,f,single
24,never,other,154.94,-1,straight,f,single
29,never,asian,152.4,-1,straight,f,single
22,never,white,165.1,-1,straight,f,single
26,NA,asian,154.94,-1,straight,f,single
32,NA,white,175.26,30000,straight,m,single
25,never,black,175.26,-1,gay,m,single
24,never,other,162.56,-1,straight,f,single
26,sometimes,white,167.64000000000001,-1,straight,m,single
33,sometimes,white,193.04,-1,straight,m,single
33,never,white,180.34,150000,straight,m,single
26,often,other,175.26,-1,straight,m,single
33,NA,other,177.8,50000,straight,m,single
34,never,asian,170.18,-1,straight,m,single
31,NA,white,172.72,-1,straight,f,single
28,never,white,172.72,-1,straight,f,single
22,never,other,172.72,-1,bisexual,f,coupled
29,never,white,170.18,-1,straight,f,single
30,never,white,175.26,-1,gay,f,single
26,never,white,162.56,-1,straight,f,single
32,never,white,162.56,-1,bisexual,f,single
27,never,other,157.48,-1,straight,f,single
26,never,white,167.64000000000001,-1,straight,f,single
22,often,white,154.94,-1,straight,f,single
31,sometimes,white,180.34,100000,straight,m,single
49,often,white,175.26,20000,gay,m,single
35,NA,white,185.42000000000002,-1,straight,m,coupled
29,never,asian,177.8,-1,straight,m,single
29,never,white,177.8,20000,straight,m,single
28,NA,asian,170.18,-1,straight,m,single
33,NA,other,190.5,-1,gay,m,single
45,never,white,177.8,60000,straight,f,single
25,NA,asian,162.56,-1,straight,f,single
32,NA,white,190.5,-1,straight,m,single
33,never,white,154.94,-1,straight,f,single
25,NA,white,180.34,20000,straight,f,single
21,sometimes,white,162.56,-1,gay,f,single
29,NA,white,157.48,-1,bisexual,f,single
31,never,white,170.18,-1,straight,f,single
31,sometimes,other,165.1,-1,bisexual,f,single
30,never,white,165.1,-1,straight,f,single
31,never,white,185.42000000000002,-1,straight,f,single
33,never,white,154.94,-1,straight,f,single
33,never,other,157.48,-1,straight,f,single
33,never,white,177.8,150000,straight,f,single
24,never,white,177.8,-1,straight,f,single
33,NA,asian,175.26,-1,gay,m,single
26,never,white,187.96,-1,straight,m,single
31,never,white,177.8,-1,straight,m,single
46,never,asian,175.26,-1,straight,m,single
37,never,white,167.64000000000001,-1,straight,f,single
47,sometimes,latin,187.96,-1,bisexual,m,single
30,never,other,165.1,-1,straight,f,single
68,never,white,167.64000000000001,60000,straight,f,single
24,sometimes,other,157.48,-1,straight,f,coupled
37,never,white,160.02,-1,straight,f,single
29,NA,other,160.02,-1,gay,f,single
20,sometimes,asian,165.1,-1,straight,f,coupled
34,never,white,170.18,100000,straight,f,single
40,never,other,175.26,-1,straight,f,single
26,never,white,172.72,-1,straight,f,single
34,sometimes,other,162.56,-1,bisexual,f,single
31,never,other,165.1,-1,straight,f,single
27,never,white,177.8,-1,straight,f,single
32,never,other,160.02,-1,gay,f,coupled
34,NA,other,182.88,80000,straight,m,single
23,never,other,185.42000000000002,100000,straight,m,single
34,never,other,162.56,-1,straight,f,single
46,never,white,165.1,40000,straight,f,single
25,never,latin,157.48,-1,straight,f,single
37,NA,white,165.1,-1,bisexual,f,single
26,never,white,160.02,20000,straight,f,single
51,NA,white,160.02,-1,straight,f,single
29,never,white,165.1,70000,straight,m,coupled
43,never,asian,154.94,-1,straight,f,single
29,NA,white,167.64000000000001,-1,straight,f,single
32,NA,white,177.8,-1,straight,f,single
31,NA,asian,165.1,-1,straight,f,single
33,never,white,172.72,-1,straight,f,single
26,never,white,165.1,-1,bisexual,f,single
34,never,white,157.48,-1,straight,f,single
34,NA,white,167.64000000000001,-1,straight,f,single
38,never,white,175.26,-1,straight,f,single
25,never,white,167.64000000000001,20000,straight,f,single
25,never,other,170.18,-1,straight,m,single
26,NA,other,175.26,-1,gay,f,single
21,sometimes,other,167.64000000000001,-1,straight,f,single
23,NA,white,193.04,20000,straight,m,single
23,NA,white,195.58,-1,straight,m,single
42,never,white,180.34,-1,straight,f,single
26,sometimes,black,185.42000000000002,50000,straight,m,single
46,never,black,162.56,70000,straight,f,single
33,never,other,167.64000000000001,-1,straight,m,single
30,never,other,170.18,-1,straight,f,single
25,NA,white,177.8,-1,straight,f,single
32,never,white,165.1,-1,straight,f,single
49,never,white,162.56,50000,straight,f,single
22,never,white,162.56,-1,straight,f,single
50,NA,white,172.72,-1,straight,f,single
26,never,other,160.02,-1,straight,f,single
29,never,white,165.1,1000000,gay,f,single
20,NA,other,167.64000000000001,-1,gay,f,single
33,sometimes,other,170.18,-1,bisexual,f,single
54,never,white,167.64000000000001,-1,straight,f,single
44,NA,other,177.8,-1,gay,f,single
